Participant,Device,Method,Size,TimeMillis,aligned(TimeMillis) for Device,aligned(TimeMillis) for Method,aligned(TimeMillis) for Device*Method,aligned(TimeMillis) for Size,aligned(TimeMillis) for Device*Size,aligned(TimeMillis) for Method*Size,aligned(TimeMillis) for Device*Method*Size,ART(TimeMillis) for Device,ART(TimeMillis) for Method,ART(TimeMillis) for Device*Method,ART(TimeMillis) for Size,ART(TimeMillis) for Device*Size,ART(TimeMillis) for Method*Size,ART(TimeMillis) for Device*Method*Size
P3,tPad,Clipped,Quarter,8851.5062,-2982.697045689979319420943786,2365.230235734824104486690333,-1704.770658074415327326644138,-1666.438610669599734014227275,-1775.736470241420060254297959,-1954.343238395001952070834769,-1779.090035535248094930481268,501,903,610,632,621,609,629
P3,tPad,Clipped,Quarter,10051.5749,-1782.628345689979319420943786,3565.298935734824104486690333,-504.701958074415327326644138,-466.369910669599734014227275,-575.667770241420060254297959,-754.274538395001952070834769,-579.021335535248094930481268,637,957,757,769,741,744,756
P3,tPad,Clipped,Quarter,8471.4845,-3362.718745689979319420943786,1985.208535734824104486690333,-2084.792358074415327326644138,-2046.460310669599734014227275,-2155.758170241420060254297959,-2334.364938395001952070834769,-2159.111735535248094930481268,465,884,576,592,589,561,572
P3,tPad,Clipped,Quarter,7907.4523,-3926.750945689979319420943786,1421.176335734824104486690333,-2648.824558074415327326644138,-2610.492510669599734014227275,-2719.790370241420060254297959,-2898.397138395001952070834769,-2723.143935535248094930481268,396,849,506,526,512,483,507
P3,tPad,Clipped,Quarter,9404.5379,-2429.665345689979319420943786,2918.261935734824104486690333,-1151.738958074415327326644138,-1113.406910669599734014227275,-1222.704770241420060254297959,-1401.311538395001952070834769,-1226.058335535248094930481268,553,926,689,694,672,667,693
P3,tPad,Clipped,Quarter,8107.4638,-3726.739445689979319420943786,1621.187835734824104486690333,-2448.813058074415327326644138,-2410.481010669599734014227275,-2519.778870241420060254297959,-2698.385638395001952070834769,-2523.132435535248094930481268,420,861,526,549,549,514,530
P3,tPad,Clipped,Quarter,8479.485,-3354.718245689979319420943786,1993.209035734824104486690333,-2076.791858074415327326644138,-2038.459810669599734014227275,-2147.757670241420060254297959,-2326.364438395001952070834769,-2151.111235535248094930481268,466,885,578,593,590,562,575
P3,tPad,Normal,ThreeQuarters,4139.2368,-3934.708318699238578680203045,-5836.5895492816590969810312581,-1664.293432130280872120712287,-2549.252286267305029995385325,-2954.244864177937436793684769,-1959.331779913948666042462103,-1023.762630456026258472815629,395,305,620,537,491,607,713
P3,tPad,Normal,ThreeQuarters,4520.2586,-3553.686518699238578680203045,-5455.5677492816590969810312581,-1283.271632130280872120712287,-2168.230486267305029995385325,-2573.223064177937436793684769,-1578.309979913948666042462103,-642.740830456026258472815629,446,344,670,579,540,650,750
P3,tPad,Normal,ThreeQuarters,4479.2562,-3594.688918699238578680203045,-5496.5701492816590969810312581,-1324.274032130280872120712287,-2209.232886267305029995385325,-2614.225464177937436793684769,-1619.312379913948666042462103,-683.743230456026258472815629,440,339,666,571,535,642,746
P3,tPad,Normal,ThreeQuarters,4261.2437,-3812.701418699238578680203045,-5714.5826492816590969810312581,-1542.286532130280872120712287,-2427.245386267305029995385325,-2832.237964177937436793684769,-1837.324879913948666042462103,-901.755730456026258472815629,413,318,634,547,501,624,725
P3,tPad,Normal,ThreeQuarters,6520.373,-1553.572118699238578680203045,-3455.4533492816590969810312581,716.842767869719127879287713,-168.116086267305029995385325,-573.108664177937436793684769,421.804420086051333957537897,1357.373569543973741527184371,658,542,865,791,742,840,916
P3,tPad,Normal,ThreeQuarters,4847.2773,-3226.667818699238578680203045,-5128.5490492816590969810312581,-956.252932130280872120712287,-1841.211786267305029995385325,-2246.204364177937436793684769,-1251.291279913948666042462103,-315.722130456026258472815629,480,378,709,613,581,684,779
P3,tPad,Normal,ThreeQuarters,6499.3718,-1574.573318699238578680203045,-3476.4545492816590969810312581,695.841567869719127879287713,-189.117286267305029995385325,-594.109864177937436793684769,400.803220086051333957537897,1336.372369543973741527184371,657,539,861,789,738,839,913
P3,tPad,Normal,ThreeQuarters,7099.4061,-974.539018699238578680203045,-2876.4202492816590969810312581,1295.875867869719127879287713,410.917013732694970004614675,5.924435822062563206315231,1000.837520086051333957537897,1936.406669543973741527184371,716,583,893,837,801,876,940
P3,tPad,Normal,ThreeQuarters,4298.2459,-3775.699218699238578680203045,-5677.5804492816590969810312581,-1505.284332130280872120712287,-2390.243186267305029995385325,-2795.235764177937436793684769,-1800.322679913948666042462103,-864.753530456026258472815629,415,322,639,552,505,625,730
P4,Normal,Clipped,Quarter,22034.2603,6128.010716817925447367071733,7772.284538344251713914299761,4997.098091158901647107081565,3740.615691939827875413382153,5099.385347401503180928551637,3452.711064214425657356774659,4937.128642908889750947756198,1043,1064,1031,999,1035,993,1025
P4,Normal,Clipped,Quarter,14670.8392,-1235.410383182074552632928267,408.863438344251713914299761,-2366.323008841098352892918435,-3622.805408060172124586617847,-2264.035752598496819071448363,-3910.710035785574342643225341,-2426.292457091110249052243802,686,798,534,405,580,376,541
P4,Normal,Clipped,Quarter,7768.4444,-8137.805183182074552632928267,-6493.531361655748286085700239,-9268.717808841098352892918435,-10525.200208060172124586617847,-9166.430552598496819071448363,-10813.104835785574342643225341,-9328.687257091110249052243802,119,240,74,45,66,37,60
P4,Normal,Clipped,Quarter,11811.6756,-4094.573983182074552632928267,-2450.300161655748286085700239,-5225.486608841098352892918435,-6481.969008060172124586617847,-5123.199352598496819071448363,-6769.873635785574342643225341,-5285.456057091110249052243802,377,617,256,187,288,167,270
P4,Normal,Clipped,Quarter,10979.628,-4926.621583182074552632928267,-3282.347761655748286085700239,-6057.534208841098352892918435,-7314.016608060172124586617847,-5955.246952598496819071448363,-7601.921235785574342643225341,-6117.503657091110249052243802,295,548,205,138,219,128,209
P4,Normal,Clipped,Quarter,13451.7694,-2454.480183182074552632928267,-810.206361655748286085700239,-3585.392808841098352892918435,-4841.875208060172124586617847,-3483.105552598496819071448363,-5129.779835785574342643225341,-3645.362257091110249052243802,551,721,398,292,435,275,415
P4,Normal,Clipped,Quarter,10907.6239,-4998.625683182074552632928267,-3354.351861655748286085700239,-6129.538308841098352892918435,-7386.020708060172124586617847,-6027.251052598496819071448363,-7673.925335785574342643225341,-6189.507757091110249052243802,281,545,202,137,217,125,203
P4,Normal,Clipped,Quarter,9971.5703,-5934.679283182074552632928267,-4290.405461655748286085700239,-7065.591908841098352892918435,-8322.074308060172124586617847,-6963.304652598496819071448363,-8609.978935785574342643225341,-7125.561357091110249052243802,218,461,161,91,164,85,154
P4,Normal,Clipped,Quarter,8000.4576,-7905.791983182074552632928267,-6261.518161655748286085700239,-9036.704608841098352892918435,-10293.187008060172124586617847,-8934.417352598496819071448363,-10581.091635785574342643225341,-9096.674057091110249052243802,127,266,80,50,76,41,68
P4,Normal,Clipped,Half,24314.3907,9881.488011767420396862021228,11525.761833293746663409249256,8750.575386108396596602031060,9044.989788941658001857672104,6450.439296622101419769769828,9314.256661459411516858905437,5960.717284289960374644965763,1092,1100,1091,1095,1056,1096,1049
P4,Normal,Clipped,Half,26639.5237,12206.621011767420396862021228,13850.894833293746663409249256,11075.708386108396596602031060,11370.122788941658001857672104,8775.572296622101419769769828,11639.389661459411516858905437,8285.850284289960374644965763,1114,1119,1110,1117,1093,1119,1084
P4,Normal,Clipped,Half,16427.9396,1995.036911767420396862021228,3639.310733293746663409249256,864.124286108396596602031060,1158.538688941658001857672104,-1436.011803377898580230230172,1427.805561459411516858905437,-1925.733815710039625355034237,910,962,869,882,651,910,604
P4,Normal,Clipped,Half,12731.7282,-1701.174488232579603137978772,-56.900666706253336590750744,-2832.087113891603403397968940,-2537.672711058341998142327896,-5132.223203377898580230230172,-2268.405838540588483141094563,-5621.945215710039625355034237,644,776,481,538,286,569,248
P4,Normal,Clipped,Half,15144.8662,711.963511767420396862021228,2356.237333293746663409249256,-418.949113891603403397968940,-124.534711058341998142327896,-2719.085203377898580230230172,144.732161459411516858905437,-3208.807215710039625355034237,839,902,764,796,513,819,460
P4,Normal,Clipped,Half,16674.9538,2242.051111767420396862021228,3886.324933293746663409249256,1111.138486108396596602031060,1405.552888941658001857672104,-1188.997603377898580230230172,1674.819761459411516858905437,-1678.719615710039625355034237,922,974,885,907,677,923,644
P4,Normal,Clipped,Half,14026.8022,-406.100488232579603137978772,1238.173333293746663409249256,-1537.013113891603403397968940,-1242.598711058341998142327896,-3837.149203377898580230230172,-973.331838540588483141094563,-4326.871215710039625355034237,753,839,635,682,393,712,348
P4,Normal,Clipped,Half,12263.7014,-2169.201288232579603137978772,-524.927466706253336590750744,-3300.113913891603403397968940,-3005.699511058341998142327896,-5600.250003377898580230230172,-2736.432638540588483141094563,-6089.972015710039625355034237,584,737,427,482,254,510,214
P4,Normal,Clipped,Half,16184.9257,1752.023011767420396862021228,3396.296833293746663409249256,621.110386108396596602031060,915.524788941658001857672104,-1679.025703377898580230230172,1184.791661459411516858905437,-2168.747715710039625355034237,898,951,852,871,629,887,571
P4,Normal,Normal,ThreeQuarters,6515.3727,-117.122576173210400911633689,-5722.6572666541080765728679931,-2475.286763150097869765058041,-2435.320003639754009587222060,-1221.995726371641411525385420,-1845.399497286397645634298838,-3044.671431885880402640848785,777,317,523,546,675,623,474
P4,Normal,Normal,ThreeQuarters,10275.5878,3643.092523826789599088366311,-1962.4421666541080765728679931,1284.928336849902130234941959,1324.895096360245990412777940,2538.219373628358588474614580,1914.815602713602354365701162,715.543668114119597359151215,971,644,892,897,954,932,862
P4,Normal,Normal,ThreeQuarters,8346.4774,1713.982123826789599088366311,-3891.5525666541080765728679931,-644.182063150097869765058041,-604.215303639754009587222060,609.108973628358588474614580,-14.294797286397645634298838,-1213.566731885880402640848785,895,504,742,753,848,805,695
P4,Normal,Normal,ThreeQuarters,5396.3086,-1236.186676173210400911633689,-6841.7213666541080765728679931,-3594.350863150097869765058041,-3554.384103639754009587222060,-2341.059826371641411525385420,-2964.463597286397645634298838,-4163.735531885880402640848785,685,216,397,415,571,473,361
P4,Normal,Normal,ThreeQuarters,4930.282,-1702.213276173210400911633689,-7307.7479666541080765728679931,-4060.377463150097869765058041,-4020.410703639754009587222060,-2807.086426371641411525385420,-3430.490197286397645634298838,-4629.762131885880402640848785,642,172,349,360,503,421,321
P4,Normal,Normal,ThreeQuarters,5560.318,-1072.177276173210400911633689,-6677.7119666541080765728679931,-3430.341463150097869765058041,-3390.374703639754009587222060,-2177.050426371641411525385420,-2800.454197286397645634298838,-3999.726131885880402640848785,705,227,412,436,588,501,375
P4,Normal,Normal,ThreeQuarters,3435.1965,-3197.298776173210400911633689,-8802.833466654108076572867993,-5555.462963150097869765058041,-5515.496203639754009587222060,-4302.171926371641411525385420,-4925.575697286397645634298838,-6124.847631885880402640848785,485,81,232,247,348,298,208
P4,Normal,Normal,ThreeQuarters,6249.3574,-383.137876173210400911633689,-5988.6725666541080765728679931,-2741.302063150097869765058041,-2701.335303639754009587222060,-1488.011026371641411525385420,-2111.414797286397645634298838,-3310.686731885880402640848785,755,287,492,515,645,586,451
P4,Normal,Normal,ThreeQuarters,11102.635,4470.139723826789599088366311,-1135.3949666541080765728679931,2111.975536849902130234941959,2151.942296360245990412777940,3365.266573628358588474614580,2741.862802713602354365701162,1542.590868114119597359151215,1002,706,945,948,989,969,923
P4,Normal,Clipped,ThreeQuarters,13659.7813,-3344.500781161872532430908065,-1700.226959635546265883680037,-4475.413406820896332690898233,-5662.698208628416141106496436,-4449.373931360303543044659796,-5570.842792046491503110610696,-3879.257815439536287485707819,472,669,319,237,340,237,386
P4,Normal,Clipped,ThreeQuarters,12935.7399,-4068.542181161872532430908065,-2424.268359635546265883680037,-5199.454806820896332690898233,-6386.739608628416141106496436,-5173.415331360303543044659796,-6294.884192046491503110610696,-4603.299215439536287485707819,379,618,257,194,284,193,324
P4,Normal,Clipped,ThreeQuarters,7996.4574,-9007.824681161872532430908065,-7363.550859635546265883680037,-10138.737306820896332690898233,-11326.022108628416141106496436,-10112.697831360303543044659796,-11234.166692046491503110610696,-9542.581715439536287485707819,101,169,60,35,46,32,56
P4,Normal,Clipped,ThreeQuarters,8875.5077,-8128.774381161872532430908065,-6484.500559635546265883680037,-9259.687006820896332690898233,-10446.971808628416141106496436,-9233.647531360303543044659796,-10355.116392046491503110610696,-8663.531415439536287485707819,120,241,75,47,64,46,76
P4,Normal,Clipped,ThreeQuarters,11288.6456,-5715.636481161872532430908065,-4071.362659635546265883680037,-6846.549106820896332690898233,-8033.833908628416141106496436,-6820.509631360303543044659796,-7941.978492046491503110610696,-6250.393515439536287485707819,233,487,173,105,173,109,197
P4,Normal,Clipped,ThreeQuarters,13890.7945,-3113.487581161872532430908065,-1469.213759635546265883680037,-4244.400206820896332690898233,-5431.685008628416141106496436,-4218.360731360303543044659796,-5339.829592046491503110610696,-3648.244615439536287485707819,491,684,337,255,355,253,414
P4,Normal,Clipped,ThreeQuarters,22700.2984,5696.016318838127467569091935,7340.290140364453734116319963,4565.103693179103667309101767,3377.818891371583858893503564,4591.143168639696456955340204,3469.674307953508496889389304,5161.259284560463712514292181,1030,1057,1022,982,1023,994,1031
P4,Normal,Clipped,ThreeQuarters,44695.5565,27691.274418838127467569091935,29335.548240364453734116319963,26560.361793179103667309101767,25373.076991371583858893503564,26586.401268639696456955340204,25464.932407953508496889389304,27156.517384560463712514292181,1160,1162,1159,1157,1160,1158,1161
P4,Normal,Clipped,ThreeQuarters,18376.051,1371.768918838127467569091935,3016.042740364453734116319963,240.856293179103667309101767,-946.428508628416141106496436,266.895768639696456955340204,-854.573092046491503110610696,837.011884560463712514292181,882,933,820,717,828,733,878
P4,Normal,Normal,Half,10015.5728,2448.002187524996154437778804,-3157.5325029559015212234555001,89.838000548108685584354452,1611.503964699233759433429680,-983.046527620322822654472596,-554.664739204113481111624224,2574.395034036148740993149516,928,560,804,914,694,760,961
